gene	neglog10p
SMOX	7.397940008672037
SMYD2	5.154901959985743
SMYD3	8.221848749616356
SNAPC2	6.522878745280337
SNHG14	10.0
SNORA70	10.0
SNORA74	9.397940008672036
SNORD27	7.397940008672037
SNORD28B	8.397940008672037
SNRPCP13	7.698970004336019
SNRPCP2	5.045757490560675
SNRPD1	8.0
SNRPGP16	5.3979400086720375
SNX1	15.0
SNX18	5.096910013008056
SNX19	8.397940008672037
SNX22	15.0
SNX29	6.698970004336019
SNX6	9.69897000433602
SNX7-DT	7.397940008672037
SNX8	8.698970004336019
SNX9	7.221848749616356
SOBP	6.522878745280337
SOD1P2	6.0
SORBS2	5.221848749616356
SORCS1	6.154901959985743
SORCS3	6.698970004336019
SORD	5.698970004336019
SORD2P	7.522878745280337
SORL1	22.0
SORL1-AS1	6.045757490560675
SORT1	9.0
SP6	7.096910013008056
SPAG16	18.045757490560675
SPAG6	7.522878745280337
SPATA13	5.221848749616356
SPATA21	10.0
SPATA3	6.0
SPATC1	12.397940008672036
SPATS1	6.698970004336019
SPATS2	9.096910013008056
SPDYE20P	7.522878745280337
SPEF2	5.3979400086720375
SPEN	29.69897000433602
SPG11	8.045757490560675
SPI1	36.045757490560675
SPIRE2	9.397940008672036
SPMIP2	11.69897000433602
SPMIP7	5.045757490560675
SPOCK1	5.154901959985743
SPOCK3	5.221848749616356
SPON1	10.154901959985745
SPP1	5.3979400086720375
SPP2	8.0
SPPL2A	10.522878745280336
SPPL2C	7.154901959985743
SPRED2	7.522878745280337
SPRING1P3	7.397940008672037
SPRY2	6.045757490560675
SPRY4-AS1	18.522878745280337
SPSB1	5.698970004336019
SPTBN1	5.045757490560675
SPTLC1P2	6.0
SQOR	5.0
SQSTM1	6.154901959985743
SRBD1	5.698970004336019
SRC	9.397940008672036
SRCIN1	5.698970004336019
SREBF1	5.221848749616356
SREBF2	10.397940008672036
SRRM1P2	10.397940008672036
SRRM3	8.221848749616356
SS18	5.301029995663981
SSBL6P	7.522878745280337
SSBP3	7.698970004336019
SSBP4	11.0
ST13P12	12.096910013008056
ST18	6.301029995663981
ST20-AS1	14.522878745280336
ST3GAL2	15.397940008672036
ST3GAL3	9.522878745280336
ST3GAL3-AS1	9.522878745280336
ST6GAL1	6.301029995663981
ST6GAL2	7.522878745280337
ST6GALNAC2P1	7.698970004336019
ST7L	9.69897000433602
STAG1	8.0
STAG3	8.096910013008056
STAG3L4	8.096910013008056
STAG3L5P-PVRIG2P-PILRB	18.0
STAU1	7.522878745280337
STC1	5.522878745280337
STK24	8.301029995663981
STK3	8.096910013008056
STK32B	6.301029995663981
STK33P1	6.154901959985743
STMN4	6.096910013008056
STPG4	6.698970004336019
STRADA	6.0
STRCP1	8.096910013008056
STUB1P1	5.096910013008056
STX8	5.154901959985743
STXBP6	5.3979400086720375
STYX	10.30102999566398
SUDS3	5.154901959985743
SUGT1	10.045757490560677
SULT2B1	27.397940008672037
SUMF1	7.698970004336019
SUMO1P1	11.096910013008056
SUMO2P1	17.30102999566398
SUMO2P6	7.154901959985743
SUN3	8.301029995663981
SUNO1	5.0
SUPT20H	5.3979400086720375
SUPT3H	7.0
SUSD5	5.3979400086720375
SUZ12	9.30102999566398
SUZ12P1	5.522878745280337
SVIL	7.397940008672037
SVOP	12.69897000433602
SYBU	8.522878745280337
SYMPK	11.397940008672036
SYN2	5.154901959985743
SYNGR2P1	7.154901959985743
SYNJ1	8.522878745280337
SYNM-AS1	9.0
SYNPR	8.698970004336019
SYNPR-AS1	8.698970004336019
SYPL1	5.698970004336019
SYT11	14.522878745280336
SYT16	5.698970004336019
SYT4	6.3979400086720375
SZT2	6.154901959985743
TACC2	11.0
TACC3	5.698970004336019
TACR3	6.154901959985743
TAF12-DT	14.522878745280336
TAFA5	12.69897000433602
TANK-AS1	9.69897000433602
TAS2R16	5.096910013008056
TASOR2	5.301029995663981
TASP1	8.096910013008056
TBC1D13	5.154901959985743
TBC1D15	8.0
TBC1D3P2	20.221848749616356
TBC1D3P6	9.30102999566398
TBC1D9	8.397940008672037
TBL1XR1	10.0
TBX3-AS1	6.045757490560675
TBX5	10.69897000433602
TBX6	10.397940008672036
TBXAS1	11.096910013008056
TC2N	6.096910013008056
TCAM1P	11.522878745280336
TCF20	12.69897000433602
TCF25	8.698970004336019
TCF3	13.0
TCF4	6.045757490560675
TCF7L2	8.301029995663981
TCFL5	12.0
TCN2	14.0
TCP10L3	6.0
TEAD1	9.0
TEKT5	11.0
TENM2	9.522878745280336
TENM2-AS1	9.522878745280336
TENM3	11.69897000433602
TENT5A	9.0
TERC	6.045757490560675
TESC	8.0
TET2	9.397940008672036
TET2-AS1	9.397940008672036
TEX51	11.221848749616356
TFAM	5.301029995663981
TFAP4	5.154901959985743
TFDP1	8.698970004336019
TFDP1P1	6.0
TFR2	5.698970004336019
TGFB2	10.045757490560677
TGFBR3	5.096910013008056
TGM6	7.522878745280337
THAP1	16.154901959985743
THAP12	13.154901959985745
THEM7P	6.0
THOC1	7.301029995663981
THSD4	6.522878745280337
THSD7A	5.3979400086720375
TIAL1P1	9.096910013008056
TIAM1	7.698970004336019
TIAM2	5.096910013008056
TIMP2	7.522878745280337
TINAGL1	15.69897000433602
TJP1	16.69897000433602
TLE4	5.096910013008056
TLK2	7.301029995663981
TLL1	5.221848749616356
TLN2	6.522878745280337
TLR5	8.154901959985743
TMC5	9.0
TMCC1-DT	5.301029995663981
TMCC3	7.698970004336019
TMED10	10.522878745280336
TMED2-DT	5.045757490560675
TMEM106B	13.0
TMEM116	13.221848749616356
TMEM120B	9.0
TMEM132B	8.301029995663981
TMEM132C	9.0
TMEM14B	8.096910013008056
TMEM150C	6.0
TMEM163	8.397940008672037
TMEM178B	5.522878745280337
TMEM184A	8.397940008672037
TMEM184B	5.301029995663981
TMEM186	5.154901959985743
TMEM201	24.69897000433602
TMEM207	5.698970004336019
TMEM232	5.045757490560675
TMEM244	5.221848749616356
TMEM245	13.397940008672036
TMEM255B	11.0
TMEM266	8.522878745280337
TMEM272	8.301029995663981
TMEM275	6.045757490560675
TMEM276-ZFTRAF1	7.698970004336019
TMEM41B	18.0
TMEM45B	9.522878745280336
TMEM59L	8.522878745280337
TMEM72-AS1	5.301029995663981
TMEM92-AS1	5.096910013008056
TMEM94	5.045757490560675
TMOD1	5.0
TMUB2	7.397940008672037
TNFSF12-TNFSF13	7.301029995663981
TNFSF13	7.301029995663981
TNIP1	8.221848749616356
TNKS1BP1	13.522878745280336
TNRC6A	7.397940008672037
TNRC6C	5.698970004336019
TNS4	10.0
TNXB	5.698970004336019
TOGARAM1	5.154901959985743
TOM1L2	8.698970004336019
TOMM22P4	8.522878745280337
TOMM22P6	7.698970004336019
TOMM40	295.0
TOP1	5.3979400086720375
TOPORSLP	8.522878745280337
TP53	14.522878745280336
TPCN1	8.698970004336019
TPCN2	5.698970004336019
TPD52	5.698970004336019
TPM3P3	7.698970004336019
TPPP2	5.301029995663981
TPT1-AS1	16.0
TPTE2P2	36.0
TPTE2P3	6.096910013008056
TPTEP2-CSNK1E	5.045757490560675
TRA2B	5.698970004336019
TRAIP	6.0
TRANK1	8.221848749616356
TRAPPC6A	11.522878745280336
TRBV6-5	5.3979400086720375
TREM1	7.698970004336019
TREM2	37.52287874528034
TREML1	5.698970004336019
TREML2	13.69897000433602
TREML5P	14.0
TRH	5.301029995663981
TRIB1	7.698970004336019
TRIB1AL	9.221848749616356
TRIM36	8.397940008672037
TRIM48	67.52287874528034
TRIM51CP	12.0
TRIM51G	7.397940008672037
TRIM56	5.301029995663981
TRIM6	6.522878745280337
TRIM6-TRIM34	6.522878745280337
TRIM63	9.397940008672036
TRIM69	7.522878745280337
TRIM9	6.221848749616356
TRIP4	6.3979400086720375
TRIP6	5.698970004336019
TRMO	6.698970004336019
TRMT112P3	6.0
TRPC6	5.045757490560675
TRPM1	7.0
TRPM4	13.69897000433602
TRPM6	11.0
TRPS1	6.522878745280337
TRPV4	8.045757490560675
TSBP1-AS1	8.698970004336019
TSC22D1	7.698970004336019
TSEN15P3	5.154901959985743
TSEN2	11.0
TSHZ1	5.096910013008056
TSHZ2	8.698970004336019
TSHZ2-AS1	8.698970004336019
TSKU	6.301029995663981
TSNAX-DISC1	5.045757490560675
TSPAN14	18.69897000433602
TSPAN16	6.096910013008056
TSPAN16-AS1	6.096910013008056
TSPEAR	7.397940008672037
TSPOAP1	12.522878745280336
TSPOAP1-AS1	12.69897000433602
TST	6.301029995663981
TTC28	10.69897000433602
TTC33	5.154901959985743
TTC8	5.045757490560675
TTLL1-AS1	7.397940008672037
TTLL11	7.397940008672037
TUBA3C	7.397940008672037
TUBAP15	6.698970004336019
TUG1	7.301029995663981
TULP3	15.096910013008056
TULP4	6.522878745280337
TUSC1	5.096910013008056
TUSC2	7.397940008672037
TVP23CP3	11.0
TWIST2	11.0
TXNDC16	6.3979400086720375
TXNL1	7.045757490560675
TYW1	8.397940008672037
TYW3	5.154901959985743
U3	21.69897000433602
U6	7.301029995663981
UBA52P7	6.045757490560675
UBAP2	8.698970004336019
UBBP4	9.397940008672036
UBE2D1	8.154901959985743
UBE2F	5.154901959985743
UBE2G2	7.397940008672037
UBE2K	21.397940008672037
UBE2L3	11.397940008672036
UBE2QL1	6.301029995663981
UBE2R2	5.522878745280337
UBE2R2-AS1	12.397940008672036
UBE2S	7.698970004336019
UBE2V1P10	6.154901959985743
UBE2V2	9.69897000433602
UBE2W	5.698970004336019
UBE4B	23.096910013008056
UBFD1	8.154901959985743
UBR5	5.3979400086720375
UBXN11	6.522878745280337
UBXN6	19.221848749616356
UFC1	7.698970004336019
UGGT2	5.301029995663981
ULK4	28.69897000433602
UMAD1	12.0
UNC13A	5.698970004336019
UNC5C-AS1	6.0
UNC5CL	32.69897000433602
UNK	22.397940008672037
UQCRFS1	5.221848749616356
UQCRH	20.397940008672037
URAHP	8.0
USF2	6.0
USH2A	7.522878745280337
USP12	8.0
USP13	5.522878745280337
USP29	13.096910013008056
USP3	15.69897000433602
USP32	9.522878745280336
USP50	8.301029995663981
USP6NL	10.522878745280336
USP6NL-AS1	23.69897000433602
USP8	8.301029995663981
UTP6	9.30102999566398
UTS2B	5.045757490560675
VAC14	18.30102999566398
VAPA	7.698970004336019
VAT1L	6.3979400086720375
VAV1	7.301029995663981
VAV2	5.045757490560675
VAV3-AS1	5.522878745280337
VDAC1P12	6.221848749616356
VDAC2P5	9.397940008672036
VEGFA	16.0
VEGFC	9.0
VIPR2	5.698970004336019
VLDLR	5.221848749616356
VMAC	9.221848749616356
VN1R10P	10.045757490560677
VN1R70P	9.69897000433602
VN1R9P	5.045757490560675
VPREB1	8.0
VRK1	6.0
VRK3	6.3979400086720375
VRTN	7.301029995663981
VSNL1	6.221848749616356
VTI1A	7.0
VWA5B1	7.301029995663981
VWA5B2	6.698970004336019
VWA8	14.221848749616356
VWC2	8.522878745280337
WAC	7.0
WBP1L	8.154901959985743
WDHD1	7.698970004336019
WDPCP	8.397940008672037
WDR12	8.0
WDR41	6.154901959985743
WDR7	14.522878745280336
WDR70	9.221848749616356
WDR81	10.096910013008056
WDR81-AS1	10.096910013008056
WDR88	7.397940008672037
WDR97	21.69897000433602
WDTC1-DT	8.045757490560675
WEE1	23.522878745280337
WEE1P2	28.154901959985743
WHAMMP2	8.221848749616356
WNK2	15.397940008672036
WNK3	6.0
WNT3	12.045757490560677
WNT7B	5.154901959985743
WNT8A	10.69897000433602
WT1	6.0
WWC1	5.301029995663981
WWOX	8.0
XIRP2	5.045757490560675
XNDC1N	17.0
XNDC1N-ZNF705EP-ALG1L9P	17.0
XPR1	5.3979400086720375
XRCC2	9.0
XYLT1	5.698970004336019
XYLT2	5.096910013008056
YAP1	6.0
YJU2B	10.045757490560677
YTHDC2	5.045757490560675
YWHAQ	7.698970004336019
Y_RNA	24.30102999566398
ZAN	10.045757490560677
ZAP70	6.0
ZBED5-AS1	6.301029995663981
ZBTB14	5.698970004336019
ZBTB16	5.096910013008056
ZBTB17	9.30102999566398
ZBTB20	5.698970004336019
ZBTB25	6.0
ZBTB45	9.096910013008056
ZC3H14	10.0
ZC3H7B	8.301029995663981
ZCCHC2	7.522878745280337
ZCCHC24	5.0
ZCCHC8	10.045757490560677
ZCWPW1	13.221848749616356
ZDHHC11B	5.154901959985743
ZDHHC19	8.0
ZFAT	14.0
ZFHX3	5.221848749616356
ZFP3	10.0
ZFP3-DT	7.045757490560675
ZFPM2	6.522878745280337
ZFR2	19.69897000433602
ZFTA	9.0
ZFTRAF1	7.698970004336019
ZFYVE1	9.154901959985745
ZFYVE28	5.096910013008056
ZFYVE9P2	5.045757490560675
ZG16	13.0
ZIC5	25.30102999566398
ZKSCAN1	13.154901959985745
ZKSCAN4	7.397940008672037
ZMAT4	18.69897000433602
ZMIZ1	5.096910013008056
ZMYM2	18.522878745280337
ZMYM5	18.522878745280337
ZNF101P1	5.522878745280337
ZNF107	5.221848749616356
ZNF112	14.397940008672036
ZNF117	6.221848749616356
ZNF131	9.522878745280336
ZNF143	23.522878745280337
ZNF180	14.0
ZNF184	5.301029995663981
ZNF204P	10.045757490560677
ZNF208	5.096910013008056
ZNF222	10.0
ZNF222-DT	20.397940008672037
ZNF223	10.0
ZNF225-AS1	5.698970004336019
ZNF229	12.0
ZNF230	20.397940008672037
ZNF232	8.0
ZNF232-AS1	8.0
ZNF280C	5.522878745280337
ZNF285	14.397940008672036
ZNF285BP	12.0
ZNF292	7.522878745280337
ZNF318	9.69897000433602
ZNF334	6.522878745280337
ZNF366	8.301029995663981
ZNF385B	9.397940008672036
ZNF385C	11.397940008672036
ZNF385D	6.0
ZNF45	7.522878745280337
ZNF45-AS1	7.522878745280337
ZNF486	14.522878745280336
ZNF558	5.698970004336019
ZNF565	25.397940008672037
ZNF568	9.096910013008056
ZNF585B	10.69897000433602
ZNF594-DT	13.30102999566398
ZNF599	6.3979400086720375
ZNF608	5.301029995663981
ZNF627	8.698970004336019
ZNF629	6.301029995663981
ZNF646P1	5.154901959985743
ZNF652	8.0
ZNF652-AS1	12.154901959985745
ZNF679	5.698970004336019
ZNF680P1	10.522878745280336
ZNF689	13.221848749616356
ZNF70	8.045757490560675
ZNF717	8.0
ZNF723	9.0
ZNF736	5.698970004336019
ZNF73P	8.154901959985743
ZNF804A	7.698970004336019
ZNF813	6.096910013008056
ZNF862	6.698970004336019
ZNF880	8.698970004336019
ZNF890P	9.69897000433602
ZNF92	9.0
ZNF970P	23.522878745280337
ZNF99	9.0
ZNRF3	5.522878745280337
ZNRF4	6.154901959985743
ZP2	5.698970004336019
ZRANB2-DT	6.301029995663981
ZSCAN12	18.221848749616356
ZSCAN21	13.154901959985745
ZSWIM2	11.30102999566398
ZSWIM5P3	5.221848749616356
ZSWIM6	10.69897000433602
ZZEF1	7.698970004336019
