gene	log2fc	pval
TAB2	0.0400018959225986	0.743654217651989
TAB3	0.0124234626659223	0.565766382014138
TAC1	-0.042747430944086	0.470898856312462
TAC3	0.0522101879613848	0.230066563089653
TACC1	-0.0271543112502516	0.63151567876009
TACC2	0.010512067621584	0.754396703253433
TACO1	-0.00137919108020579	0.96289662055811
TADA3	-0.0111946809200163	0.807696552753617
TAF10	0.0244067508013514	0.43082141251664
TAF15	0.00631465672027629	0.897861803039002
TAF4	0.0645058700413611	0.343489076361164
TAF6	0.0177101661593626	0.743190830068184
TAF6L	-0.000873878761479652	0.989859269283413
TAF7	0.0588306167181732	0.160202451616487
TAF9	0.0630733629185117	0.412713631795338
TAFA1	-0.0819621604670508	0.112115245054093
TAFA2	0.0538166624869357	0.162366324716052
TAFA5	-0.0150591195118812	0.723972210215783
TAGLN	-0.280076911263619	0.0175007818450513
TAGLN2	-0.0791044686522393	0.0255399884454602
TAGLN3	-0.07555815138827	0.000292880333538732
TALDO1	0.00273858694099227	0.969546466435703
TAMALIN	-0.105631999291312	0.0502361895268459
TAMM41	-0.048238451686513	0.102685615621111
TANC1	0.084211619512892	0.328953933619136
TANC2	-0.0155761288068406	0.691307938405711
TANGO2	0.0536708860533886	0.0384727998809543
TANGO6	0.0143232542602035	0.765879094423763
TANK	0.0272568248573531	0.444094755141081
TAOK1	-0.0280769874782225	0.0221092141807242
TAOK2	-0.0170219216008412	0.23230827343749
TAOK3	0.0114974209404091	0.539193211915746
TAP1	0.00591487850742778	0.917518915024487
TAP2	0.0493024931721515	0.210123888681538
TAPBP	-0.035487621148789	0.465835011462779
TAPT1	0.0395038238561644	0.00567578106747336
TARDBP	-0.00626092052533797	0.869046806956961
TARS1	0.00893159945949537	0.681611380067984
TARS2	-0.0379124122428742	0.251287946448425
TARS3	-0.00690049337583853	0.8182452859342
TASOR	-0.0144090380453928	0.775089420338994
TATDN1	-0.0285142266774795	0.0614227394698357
TATDN3	0.0156111506001098	0.655203495249364
TAX1BP1	-0.0032056755620794	0.905432756116065
TAX1BP3	0.0827730748125342	0.0311245402228597
TBC1D1	0.0455551252885132	0.0259691992226938
TBC1D10A	0.00531224479020212	0.925995800788576
TBC1D10B	-0.00832048102891031	0.636393333853888
TBC1D13	-0.0412963814355513	0.0325827687145507
TBC1D14	-0.0223915139859341	0.640283996487105
TBC1D15	0.000106282961051459	0.99567753110842
TBC1D17	0.0118965123198313	0.609291790911903
TBC1D19	-0.0218843111724352	0.521176376842218
TBC1D20	0.0398678390739327	0.324844427371908
TBC1D22A	0.00506827234122552	0.876137024902434
TBC1D22B	-0.00607772467940411	0.813975922938708
TBC1D23	0.00219850781965303	0.919278325954554
TBC1D24	-0.0486423747358233	0.0722269335642219
TBC1D25	0.0268199990790378	0.50186466744281
TBC1D2B	0.0244138795134947	0.650093232371879
TBC1D4	0.00869316575762118	0.661831164507965
TBC1D5	0.00488553566399719	0.808354865411254
TBC1D7	0.00150315328865575	0.949569595384098
TBC1D8	-0.00301165780726986	0.967197607741451
TBC1D9	-0.0131659942760901	0.665886466127511
TBC1D9B	0.0122483409832307	0.60114353609419
TBCA	-0.0233933961752033	0.339558006916818
TBCB	0.00755086543049446	0.767312312043466
TBCC	0.00846984976227558	0.659729836165177
TBCD	-0.0143034664468865	0.598180935335727
TBCE	0.00120719103064992	0.961095103654397
TBCEL	0.0131122249154011	0.624149356130376
TBCK	-0.00491304297947387	0.82038797135325
TBK1	-0.0252024071025735	0.0936232227589091
TBKBP1	0.0246641517966571	0.636653828927606
TBL1XR1	0.00895242451595292	0.751482798391653
TBL2	0.00596377406397546	0.819079278408642
TBL3	0.0068693584264783	0.90346753230474
TBPL1	-0.0316254745110752	0.470898856312462
TBR1	0.0386909593399482	0.143396809784474
TBRG4	-0.0424564707969138	0.225836196526104
TBXAS1	0.058434024373922	0.222552855483718
TCAF1	0.0570356125025838	0.018258433783579
TCEA1	0.0505599138895277	0.122241851331569
TCEA2	-0.0183059343572283	0.7624474716032
TCEAL1	0.0416221630739086	0.238276068918457
TCEAL2	0.0244038108831071	0.644841387901236
TCEAL3	0.0559928318891861	0.185691940994373
TCEAL4	-0.00228372766641574	0.955631614798196
TCEAL5	0.00735891137930667	0.890764123354905
TCEAL6	0.0689386981344308	0.0709994138218603
TCEAL7	0.030680152744194	0.509549383332553
TCERG1	0.0284326560031104	0.355427838676076
TCF20	0.0312689538421979	0.538504716255313
TCF25	0.049235996004818	0.0207145781270901
TCF4	0.0697498967053017	0.23952125129515
TCHP	0.0235545306470729	0.882149587725742
TCOF1	-0.000841340829040298	0.980731957843046
TCP1	0.00733043319305235	0.64010897196944
TCP11L1	-0.0379567184785064	0.0251957138829535
TDP2	0.000737782024689108	0.989052428702438
TDRD3	0.00497603318736789	0.878927258568243
TDRD7	0.0354266362748102	0.269239233442689
TDRKH	0.0196400856879281	0.426313230117209
TDRP	0.0665923473209672	0.0646555237206685
TECPR1	-0.0278606824331745	0.467475420482449
TECPR2	-0.0297729844292894	0.0576216697368533
TECR	0.00762226753702572	0.802554165313053
TEFM	-0.0842776219679408	0.0722269335642219
TELO2	0.00493136652093401	0.898034242444209
TENM1	0.0139241244431939	0.715534754935807
TENM2	-0.0291244279980355	0.305740021323332
TENM3	0.00123309939137053	0.967424516239703
TENM4	-0.0416503467945564	0.0607152461439509
TEPSIN	-0.017422165843762	0.802007573381496
TERF2	0.0408036974244931	0.351252943921866
TERF2IP	0.0488374464039118	0.153512194766674
TES	-0.0433898638773973	0.482235085069849
TESC	-0.0461020899240822	0.173494059350163
TESK1	0.0195924045334221	0.757775879101585
TESPA1	-0.0181729662409692	0.710536208455992
TEX10	0.0111190388462854	0.74386243458026
TEX2	-0.00283400751803676	0.902592911290681
TEX264	-0.0196328598959059	0.518426024778446
TF	-0.177929941379138	0.0080296658573606
TFAM	0.00471724978016272	0.892866832038634
TFB1M	-0.00890213916955557	0.903821806328882
TFB2M	-0.0132243047196948	0.815017887222458
TFCP2	0.00700109656087408	0.781160813665778
TFE3	0.00038236139290625	0.991376450062836
TFG	-0.0231540134378724	0.0337301361617247
TFIP11	0.0285826910462074	0.325376631498306
TFRC	-0.0283490107963046	0.51512378638844
TGFB1I1	-0.00755491361047478	0.883225952011063
TGFB2	0.0218924488793329	0.719057232921109
TGFBI	0.0122352305419866	0.893400558333393
TGFBR1	0.0592446379705613	0.410845016409299
TGFBR3	0.022478833804942	0.69754912768388
TGFBRAP1	-0.00918038640074894	0.495652838348761
TGM2	-0.0904163052979093	0.092614103853822
TGOLN2	0.00664038577033815	0.831743847864883
THAP4	0.107105542180528	0.00778943390170258
THBS1	0.0401121769626272	0.605983413326659
THBS4	-0.0386214697061658	0.424771440134949
THEM4	-0.0703866304686902	0.0565602048086042
THEM6	0.0538512046823683	0.248560972254429
THEMIS	-0.0626407300309737	0.34647599632379
THG1L	0.0490626423716179	0.347081754910564
THNSL1	-0.0440478394423683	0.113418263265693
THNSL2	0.0964240471225089	0.205589530148764
THOC1	0.0376748702913574	0.235671908346753
THOC2	0.0295354894742497	0.357503385267729
THOC3	0.0173465716730886	0.720697094527766
THOC5	0.0660129163296997	0.115587107777251
THOC6	0.0354616272767991	0.376509948706247
THOC7	0.0315411895104955	0.497167831870805
THOP1	0.0154392054234919	0.489958535280871
THRAP3	0.0239039267422994	0.522542722885696
THSD7A	0.0425090672549538	0.217042635245064
THTPA	0.0167004211465235	0.447809782141385
THUMPD1	0.0199946357574367	0.505940823393807
THUMPD3	0.00118553461498167	0.970897230415574
THY1	-0.0490276489555857	0.207997569088456
THYN1	-0.00860938461392258	0.845292393443148
TIA1	0.0609404557426012	0.0748258562605087
TIAL1	0.00809245836311057	0.661038276988169
TIAM1	0.0148141415656797	0.741722423060006
TIAM2	0.0284785195719277	0.525626408301157
TICAM2	-0.0271757088925334	0.10123748290328
TIGAR	-0.0122054694118648	0.690181668027059
TIMCC	0.00469623268924324	0.927514898926935
TIMM10	-0.0413927629174408	0.124442505184433
TIMM10B	-0.0135159142658592	0.548790726899697
TIMM13	-0.0771301032521655	0.00593976046007923
TIMM17A	0.00828731673582539	0.964407339661113
TIMM17B	0.000673449955848393	0.986712592587214
TIMM21	-0.00766700361890171	0.808556676781494
TIMM22	-0.0430435311987298	0.239790873355899
TIMM23	-0.0386058362673658	0.186448255326595
TIMM29	-0.0145797092635189	0.4780592829618
TIMM44	-0.0325228064973812	0.146021901569014
TIMM50	-0.00248140953672694	0.916578444914745
TIMM8A	-0.0710276846989898	0.00859391180537943
TIMM8B	-0.0776232334886622	0.0053744538776924
TIMM9	-0.0185890266537729	0.321946012829899
TIMMDC1	0.0305879499408036	0.251878656005377
TIMP2	0.0706913213093041	0.0332460074149509
TIMP3	-0.159843504707209	0.23589702904967
TINAGL1	-0.0517526075733176	0.154740125790539
TIPRL	-0.0167388730214417	0.346804632951362
TJAP1	0.046586308769327	0.318748263209648
TJP1	-0.021164616147583	0.713771770990852
TJP2	0.199919260272892	0.0693637297140629
TK2	0.0358075187432142	0.0925719385260254
TKFC	0.021789413382741	0.430791357680061
TKT	0.0400078065915784	0.206631187717304
TLCD3B	0.0181662890277856	0.898060357791586
TLCD4	0.0463205848393987	0.0680809381158833
TLE1	0.0162489354535188	0.482235085069849
TLE3	-0.00534056286834295	0.905695417982186
TLE4	0.0904179893382277	0.213899309121453
TLE5	-0.019692103218233	0.666390695365035
TLK2	0.00758432224311528	0.859468196587723
TLN1	-0.000875224151363416	0.976413009246831
TLN2	-0.0502136673112521	0.00579564612334717
TLNRD1	-0.0107292802080454	0.812551021376784
TM6SF1	0.0184900310496651	0.75809929798698
TM7SF2	-0.0758312691757309	0.0155269385804591
TM9SF1	-0.0285098345130857	0.350754157026452
TM9SF2	-0.00724232439865757	0.746734310243708
TM9SF3	-0.0433014245308989	0.0401561769216804
TM9SF4	-0.0232528514906097	0.213570513628017
TMA16	0.00674230298810402	0.959016770853534
TMA7	-0.0396124304229611	0.511351634544073
TMC6	0.0260467878841357	0.749202700018918
TMC7	-0.0125909349597299	0.883135448256194
TMCC1	0.0324702985509384	0.0244381082324114
TMCC2	0.0059427055305338	0.754396703253433
TMCC3	-0.00417111908665094	0.960004752989315
TMCO1	0.0087107950282807	0.877353679879363
TMED1	0.0317288670844907	0.343489076361164
TMED10	-0.0286753765558981	0.126803139424624
TMED2	-0.0453802259514163	0.0792750606855626
TMED4	-0.0331636291226417	0.142650512513612
TMED5	-0.0519176040563101	0.0916238472708798
TMED8	-0.00257698195125999	0.927639459906628
TMED9	-0.0236540723316713	0.152230878447958
TMEFF1	-0.0326400160704967	0.475595314772428
TMEFF2	0.0676483391083813	0.3554117604253
TMEM106B	0.0386707008150076	0.725519880000926
TMEM109	-0.00879674510121475	0.740489938935243
TMEM11	-0.0315108269825707	0.157583138008189
TMEM115	0.0295429950681058	0.387679701183157
TMEM119	0.0221469743823993	0.660900178105935
TMEM120A	-0.0109630519119821	0.78154029030674
TMEM120B	-0.0486663644032655	0.217042635245064
TMEM121B	-0.0493446767079756	0.146237013702658
TMEM126A	-0.0176183528396295	0.568534125698838
TMEM126B	-0.0276510958125905	0.40528068784417
TMEM127	0.0799966810656326	0.224535661031627
TMEM130	0.0173264954231477	0.723972210215783
TMEM132A	0.0162959710702138	0.630348132658697
TMEM132B	-0.0103173145224497	0.693179047715488
TMEM132C	0.00570321688428728	0.898060357791586
TMEM132D	-0.0115509076963079	0.767533126857409
TMEM132E	0.0475553645679268	0.327686407941555
TMEM135	-0.0461724017090801	0.167829362644628
TMEM143	-0.0137772754209384	0.630110460375014
TMEM145	0.0283127412421256	0.337385881889426
TMEM14C	0.0248564910472431	0.615839980508611
TMEM151A	-0.0355789350885798	0.361769668419234
TMEM151B	0.0418041223466201	0.201953862526992
TMEM160	-0.00795478343819855	0.844241915652028
TMEM163	0.011444235997138	0.788963355067163
TMEM165	-0.0181426644813913	0.682550592000707
TMEM167A	-0.0032734598963915	0.970292798296575
TMEM168	0.0221158275277247	0.594628541629122
TMEM169	-0.0397242847706993	0.41170859960945
TMEM175	-0.00787246735217309	0.888792873775339
TMEM177	-0.028248653222034	0.340785911165729
TMEM178A	-0.00385505719408984	0.940892823212488
TMEM178B	-0.0316886558032278	0.58132757079427
TMEM179B	0.0248877435180322	0.754133474072846
TMEM181	-0.00757880346989248	0.869046806956961
TMEM184B	0.0707717972309852	0.198386052759193
TMEM184C	0.016884545608737	0.669392217089121
TMEM186	-0.0234880903716792	0.594936528650472
TMEM19	0.00541876985698009	0.848708931622837
TMEM192	-0.000566704638145468	0.986712592587214
TMEM201	0.0323757751263116	0.595434309491661
TMEM205	-0.00318693458407114	0.940021897599503
TMEM209	0.0190950882915953	0.715899489400291
TMEM214	-0.034146646333419	0.225898097579247
TMEM222	-0.0590705679431143	0.356714500443335
TMEM223	-0.0313023058421584	0.469084976145722
TMEM230	-0.0290227022533987	0.397523212590643
TMEM231	0.0639418690367605	0.157609200701367
TMEM240	0.0109909421563839	0.895990389717157
TMEM245	0.0489495163537428	0.0675839762729035
TMEM248	0.043375882821507	0.453258719669301
TMEM25	0.0272729172125221	0.437739651720122
TMEM259	-0.0246164343829538	0.673295940494109
TMEM263	-0.0248134412408624	0.507452469166747
TMEM266	0.0459268909369362	0.328670557877854
TMEM268	-0.00300180881486417	0.968390598762963
TMEM33	-0.024320481086977	0.182718294322294
TMEM35A	0.0484348914077002	0.17807738753373
TMEM38A	-0.0725621087664815	0.0132075656703125
TMEM41A	0.072745662519777	0.175222895285335
TMEM41B	0.0104685293139175	0.783128630506084
TMEM43	0.0701969489253323	0.00120451346929612
TMEM51	-0.034832100865308	0.562316039741882
TMEM59L	-0.0434252631949308	0.217042635245064
TMEM63A	-0.0403605456447164	0.562607041503964
TMEM63B	-0.0217481953074413	0.356714500443335
TMEM63C	0.0919590824341436	1.90902926875052e-05
TMEM65	-0.0499478701001968	0.0959651032157564
TMEM67	0.0671105434607594	0.135421702369479
TMEM68	0.00108775131653728	0.978718879001135
TMEM70	0.0262624059367104	0.503855528421058
TMEM74	0.0108824149879706	0.897213168900706
TMEM74B	0.0299689683971724	0.474139610977455
TMEM87A	-0.0147213793930912	0.592511524985664
TMEM9	0.0334472011331316	0.361121195514081
TMEM94	0.014656223837257	0.437361995794285
TMEM97	0.0570396870731754	0.172879578604548
TMEM9B	0.0464707437192888	0.0155751538368609
TMF1	-0.0185956014521464	0.52170762652452
TMLHE	-0.00850871117491658	0.905568867338463
TMOD1	-0.00498118873302416	0.859326526857061
TMOD2	0.0292517319013286	0.507737932070792
TMOD3	-0.00114425529359759	0.970897230415574
TMPO	0.0807808246085813	0.157041036178663
TMPPE	0.0164317756869647	0.67634194656044
TMSB10	0.0954884398355607	0.157609200701367
TMSB15A	0.0347991398254895	0.742062008159722
TMSB4X	-0.0428224790589928	0.693256820689585
TMT1A	-0.00235566956150336	0.961684049338424
TMT1B	0.121882684198489	0.00512102023512323
TMTC3	0.00483982257627585	0.889672621931671
TMTC4	-0.0327015408480623	0.553569031956335
TMUB1	0.00491674492816152	0.869473643061948
TMUB2	-0.0564382793224511	0.110697740841409
TMX1	0.0368793980576323	0.0666176346708736
TMX2	-0.0158201861927261	0.446290227484713
TMX3	-0.0250907727083007	0.26110718832745
TMX4	-0.0325219960082487	0.321026156340188
TNC	0.0764182597960466	0.55376783591648
TNFAIP1	-0.00194912502383882	0.972014232251844
TNFAIP2	-0.00193890892128835	0.986649900029459
TNFAIP8L3	-0.0453162798240779	0.142786155897585
TNFRSF21	-0.0225583110835992	0.445622047553924
TNIK	-0.0175719892674092	0.524175626689523
TNIP1	0.0362519132643788	0.576739573238137
TNK2	0.0141096341415314	0.640419357346759
TNKS	0.0083389845913117	0.848074283543528
TNPO1	0.00239967436037522	0.940571624980118
TNPO2	-0.0260838924495185	0.122625652677728
TNPO3	-0.0422218154661107	0.0186310613826029
TNR	-0.0260398243653278	0.172042784229379
TNRC6B	0.00912570800340384	0.788742741031965
TNS1	0.00901171955979238	0.732893568706848
TNS2	-0.00942088405674849	0.743654217651989
TNS3	0.052062691468349	0.101022273408902
TNXB	-0.0657918224928205	0.173523438690807
TOGARAM1	0.0633142445404234	0.0980728056751078
TOLLIP	0.0157907814484292	0.213895909082619
TOM1	0.0404069178000764	0.273759372905732
TOM1L1	-0.0279038917552952	0.497644235301174
TOM1L2	-0.0946573340030303	0.277363591132187
TOMM20	-0.0145390953351279	0.63723129746145
TOMM22	-0.0328997646765554	0.236431849213782
TOMM34	0.0290235891919122	0.418912945325038
TOMM40	-0.0293699509590339	0.360334726396364
TOMM40L	0.00772572181087958	0.852593835516442
TOMM5	-0.0450086510475685	0.107194867019657
TOMM6	0.0221906999027034	0.569123644378963
TOMM70	-0.0212854049454073	0.329446753242666
TOP1	0.0186156424157978	0.576739573238137
TOP2B	0.00538532692750356	0.876137024902434
TOP3B	0.000406191000730846	0.990813226934816
TOR1A	-0.0205756844573936	0.330336471526982
TOR1AIP1	0.0513675102336785	0.732072525225781
TOR1AIP2	-0.00446867827917585	0.869046806956961
TOR1B	0.00607335803299389	0.927514898926935
TOR3A	-0.0427226075222734	0.340785911165729
TOX4	0.0219140107886365	0.558790222692169
TP53BP1	0.0193259626387382	0.509549383332553
TP53BP2	0.0505411916579619	0.181382790875904
TP53I11	-0.0823532208059022	0.159301968647756
TP53I3	0.00264164330900502	0.96289662055811
TP53RK	0.0492878241178191	0.00340125836510669
TPBG	-0.0501863659630543	0.274830927398215
TPCN1	-0.0927327625862395	0.00835800286000552
TPD52	0.0223777730555785	0.662212117799697
TPD52L1	-0.0272452143475191	0.657897270769553
TPD52L2	0.0706120166581282	0.0609160917040879
TPGS1	-0.0324121036262894	0.280790985730654
TPGS2	-0.00781810199968249	0.869046806956961
TPI1	0.0383774477788646	0.0808389155731616
TPK1	0.0415349176871458	0.354142790047168
TPM1	-0.256767954877443	0.0270058156951119
TPM2	-0.276229112423549	0.0159695132445081
TPM3	-0.0498501045566932	0.190931293016754
TPM4	-0.0312777221951673	0.266708548431802
TPMT	0.0083038079136794	0.904832219958982
TPP1	0.0566250606244402	0.0897822397139407
TPP2	-0.0624344424622319	0.00484790278497699
TPPP	-0.0159002823234211	0.623451423403526
TPPP3	-0.00652179462776944	0.934400127650668
TPR	0.0327718686217151	0.119295246574723
TPRG1L	0.0551811082881931	0.151843476367322
TPRKB	0.0280051168357804	0.561005531344398
TPRN	0.0133089064050263	0.856530578627298
TPT1	-0.0487106809233171	0.0602140147724548
TRA2A	0.0605046936878854	0.0864241861213705
TRA2B	0.0539485175891949	0.0745064707455228
TRABD	-0.0451564793184842	0.339064533739962
TRADD	0.0215651356161652	0.63618535101672
TRAF1	0.0534695797957742	0.569799211153126
TRAF2	-0.0173902218770851	0.575695839539115
TRAF3	0.0399657338666901	0.0604372135244021
TRAF6	-0.0161471038419473	0.539193211915746
TRAF7	-0.00595692879738549	0.873960044007104
TRAFD1	0.0116915750281018	0.804342730617356
TRAK1	0.0146755639055502	0.623497416786511
TRAK2	0.0909171641325535	0.137604884764025
TRAM1	-0.00638196163332672	0.91857406800471
TRAP1	-0.0285771133866967	0.312870882451995
TRAPPC1	-0.0209414758444965	0.343903562848137
TRAPPC10	0.00571440938352552	0.764121352653501
TRAPPC11	0.000347150809242532	0.986341550935792
TRAPPC12	-0.0119512514847828	0.328456854631519
TRAPPC13	-0.0140881605832349	0.328138207095859
TRAPPC14	0.00140347345106595	0.956304496867524
TRAPPC2	0.0706735606118305	0.103033728310854
TRAPPC2L	-0.0155501704007569	0.305740021323332
TRAPPC3	-0.00611776212355609	0.749489638944357
TRAPPC4	-0.0130148125898915	0.713142689429973
TRAPPC5	0.00408830181154309	0.888172736884854
TRAPPC6B	-0.0737207948455382	0.00211420509454745
TRAPPC8	0.00158361735478765	0.936811052118951
TRAPPC9	0.00577666152702339	0.673824070381739
TREX1	0.0447971452838622	0.326574948846976
TRHDE	-0.0567697939367203	0.0145865117019474
TRIAP1	-0.00661473180647285	0.883135448256194
TRIM2	6.39965286078625e-05	0.997538314540765
TRIM21	0.0422673133715449	0.296670203963934
TRIM25	0.0699020856253621	0.00115056348325723
TRIM26	0.0796846665190519	0.0736878150821556
TRIM27	-0.0757938094865381	0.135984415406291
TRIM28	0.0111641163388573	0.774970648714234
TRIM3	0.0287170919504646	0.037147977884106
TRIM32	-0.00806155598788176	0.761963726596787
TRIM33	0.0466440660234267	0.170589926705656
TRIM36	-0.0761976506827844	0.00199345153005912
TRIM37	-0.0195690368790989	0.724496818960604
TRIM4	0.046757699917718	0.216618486997909
TRIM46	0.00934434698346917	0.695005072726787
TRIM47	0.0328861136008424	0.457923371428124
TRIM56	0.032181332905247	0.50186466744281
TRIM65	-0.0366052763233497	0.475702279175587
TRIM72	0.167392333206196	0.376528657836946
TRIM9	-0.0639209391412107	0.000184337984314521
TRIO	-0.0173557669373932	0.18802344048918
TRIOBP	-0.0171678427636206	0.593844755279635
TRIP10	0.0658771827870918	0.723285745767704
TRIP11	0.0161722229542129	0.445666665043449
TRIP12	-0.0331266929781126	0.0443541868558807
TRIP4	0.017000434392885	0.676415713222247
TRIP6	0.0639100148597518	0.0908305136271449
TRIQK	0.0746338762401428	0.0288847935493606
TRIR	0.0636855624996596	0.169263623038981
TRMT1	0.0338755789687381	0.550613717538814
TRMT10C	-0.0429121094016113	0.143396809784474
TRMT11	0.0280381938660874	0.531098905333702
TRMT112	0.00697367878852846	0.791084806892792
TRMT1L	0.021756280807018	0.642949981965329
TRMT2A	0.00775847172617351	0.883135448256194
TRMT5	0.00847444814171025	0.878743849055923
TRMT6	0.0186832764451126	0.794497619689119
TRMT61B	0.00348462695782331	0.961219073663288
TRMU	-0.00714072402065159	0.841414019595177
TRNT1	0.0162652338389272	0.390873153415532
TRPM2	-0.0307977255420298	0.53669781673678
TRPM3	0.0146253600987742	0.814321367545512
TRPM4	0.0789678872513884	0.24092791688961
TRPT1	-0.0407091337704885	0.416092386723246
TRPV1	0.0235421696506716	0.698115261907493
TRPV2	-0.0708584651947533	0.251655691361048
TRRAP	0.015557443622816	0.707907630292725
TRUB1	-0.0343109684040209	0.380112276623615
TRUB2	-0.0861777116891139	0.124642491527643
TSC1	0.00485533293518707	0.784929134311214
TSC2	-0.000203043636594111	0.991376450062836
TSC22D1	-0.0595562396843962	0.162990885261581
TSC22D2	0.0166505801860471	0.505053565903439
TSC22D3	0.0392798009031337	0.144188497797225
TSC22D4	-0.0775677934725434	0.183090124306597
TSFM	-0.0204652294085513	0.506158001863352
TSG101	-0.017835299450004	0.392026711337949
TSHZ3	0.130244059543637	0.495652838348761
TSN	0.0246171353296018	0.458096298486841
TSNAX	0.0034476407266999	0.926426744743439
TSPAN13	-0.0161955144114513	0.747896774025372
TSPAN14	0.00599670002573083	0.887164682597857
TSPAN15	-0.0897888735366415	0.294149308921756
TSPAN2	-0.00137628178835747	0.986712592587214
TSPAN31	-0.0172446680754013	0.883135448256194
TSPAN33	0.0393453362246075	0.473708268019891
TSPAN5	-0.0224571681834231	0.581518341021572
TSPAN6	0.0740998648869485	0.187009114628943
TSPAN7	-0.0558563125466458	0.0884168077680621
TSPAN8	-0.085477034915831	0.68437491354711
TSPAN9	-0.00870318595282132	0.883135448256194
TSPO	0.0630369872899945	0.0925719385260254
TSPOAP1	0.0412721939181718	0.466046138446606
TSPYL1	0.0592852736426053	0.19320884623919
TSPYL4	0.0245942609954447	0.540879557806095
TSPYL5	-0.0187731954440845	0.635365156065215
TSR2	0.0105573964583054	0.731623796366765
TSR3	0.0106911790706554	0.870124439694104
TSSC4	-0.000230063591928814	0.994192814916856
TST	0.0392545485267711	0.39059913079918
TSTD1	-0.0139053165778599	0.764157036946989
TTBK1	-0.0119361867494526	0.40349138238273
TTBK2	-0.000579577765596306	0.987325956460749
TTC1	-0.0213299593854966	0.373417843136224
TTC19	-0.0797410479105721	0.10123748290328
TTC21B	0.0357227439987943	0.451338060068153
TTC27	-0.0250029524459084	0.495925418639676
TTC28	-0.0501874127157555	0.372693009464533
TTC33	0.0501421580102488	0.126013320083071
TTC38	0.0124068271029951	0.869473643061948
TTC39A	0.0575304586065594	0.265116213526599
TTC39B	-0.0197862169210122	0.518291551781001
TTC39C	-0.0289657558982393	0.330742330738367
TTC4	0.017399886854553	0.64010897196944
TTC5	-0.0282525960275592	0.177439421718216
TTC7B	-0.0299105814833629	0.0904553481185209
TTC8	0.0353097602453585	0.679523645314509
TTC9	-0.00779047674090841	0.815757681642371
TTC9B	-0.007412939973161	0.883135448256194
TTC9C	0.0240794085934443	0.487920134448067
TTL	-0.0886010162788269	0.00031738550315697
TTLL1	-0.00439596214174326	0.938468864047859
TTLL12	0.0322441894331666	0.220454591467581
TTN	0.157929969810327	0.267528270224601
TTPAL	-0.037523522659645	0.0946908087047752
TTR	0.000892289501253529	0.993684591068952
TTYH1	-0.070871252868883	0.0158956051812034
TTYH2	-0.00654940334700971	0.912585335267028
TTYH3	0.00288967647222101	0.94291790395274
TUB	-0.00272551542231619	0.91408314782704
TUBA1A	0.00904536774033693	0.750047583291423
TUBA1C	0.107633632011237	0.130238546306789
TUBA4A	0.0777440846445121	0.0378082353428224
TUBA8	-0.0132038638345336	0.78154029030674
TUBAL3	0.00668759401587538	0.881831649936913
TUBB	0.0420901960531587	0.191151592328651
TUBB1	0.103271983113534	0.407896160344457
TUBB2A	-0.00762220937919678	0.769995317389761
TUBB2B	0.12869479349812	0.0176579720346695
TUBB3	-0.00399982564523016	0.899204935268703
TUBB4A	0.0289740604531599	0.243952436622874
TUBB4B	0.0103906146941638	0.788144471410291
TUBB6	0.0671517610279908	0.235005500492687
TUBB8	0.0470743859633577	0.354508441569828
TUBG1	0.0272331867932376	0.427865863050282
TUBG2	-0.0208139511197806	0.396313129345404
TUBGCP2	-0.00171793622368541	0.938700409441022
TUBGCP3	0.00900599497131335	0.572669903695613
TUBGCP4	0.00753175954968949	0.750439252687802
TUBGCP6	0.00818497254743544	0.862228019690323
TUFM	-0.0495833772470941	0.00671106877301056
TUSC2	-0.00428922358750558	0.864681609260047
TUSC3	-0.021445140162647	0.52831305537034
TUT7	0.00476840097688974	0.95439869096369
TWF1	-0.0150270001323208	0.833498080413995
TWF2	-0.017912838835951	0.364569455794473
TXLNA	7.37298873164857e-05	0.997399268702519
TXLNG	-0.0143193605935997	0.68460401170622
TXN	-0.00219946815952127	0.950034555506741
TXN2	0.0156787138455758	0.68513746882085
TXNDC12	0.0121096263781741	0.68287899520254
TXNDC15	-0.0331618021902849	0.750439252687802
TXNDC17	0.0133961655095697	0.648908118147813
TXNDC5	-0.00236851135370855	0.910435400022491
TXNDC9	-0.0353278796946533	0.0358545718410987
TXNIP	0.0212035110581496	0.877353679879363
TXNL1	0.00659998264634638	0.832777144582044
TXNL4A	-0.00240844181817909	0.966262557749385
TXNL4B	-0.0158867381619185	0.845460402830906
TXNRD1	0.0251101689600761	0.176524427054549
TXNRD2	0.046797342940202	0.272103808780725
TXNRD3	0.0482296250711766	0.310789783479811
TYK2	0.00997024775355795	0.860230420478337
TYMP	0.0244771045160111	0.735847927264448
TYRO3	0.0122013570617447	0.627834816135131
TYW5	0.00236990493279363	0.957169146421859
U2AF1	0.0470475625410066	0.110120008560939
U2AF2	0.0272703229398752	0.433859614389995
U2SURP	0.00216676803094711	0.959608609508394
UACA	0.0624807266757	0.195747583820164
UAP1	0.023325304159117	0.176775443426958
UAP1L1	0.0267319299716203	0.638386622634204
UBA1	0.0928090921266772	0.436735792954536
UBA2	0.0233134228077034	0.48203794269079
UBA3	0.0145554642253029	0.328377840642125
UBA5	-0.00820844781365848	0.752248665654457
UBA52	-0.0469989727620603	0.331833385286467
UBA6	-0.00279137654169714	0.912490299138209
UBA7	0.0364272712824431	0.575466318221736
UBAC1	-0.0162303638081841	0.489453006724579
