gene	log2fc	pval	tissue
BLOC1S4	0.156399532181547	0.0011044812403402	TCX
BLOC1S5	0.24413529566642	7.59180636057212e-07	TCX
BLOC1S6	-0.262181826911968	1.29154263768359e-10	TCX
BLTP1	0.0841294950549401	0.0018623223031021	PHG
BLTP2	0.0948288112584086	0.002480485490043	ACC
BLTP3A	0.0744564049941836	0.0255919299639866	FP
BLTP3B	-0.257779589924369	3.35441862093691e-05	TCX
BLVRA	-0.218144012823606	1.30116241673157e-06	PHG
BLVRB	0.122588915281009	0.0270196178707734	TCX
BLZF1	-0.116994812177706	0.0322858140244226	TCX
BMAL1	0.186853938403116	1.97979270801825e-05	ACC
BMAL2	-0.400627485112818	1.68883708452931e-12	PHG
BMERB1	-0.342988971345216	2.53022391778636e-09	PHG
BMF	0.750598720516533	4.38223474226082e-10	PHG
BMI1	0.159461214211516	1.48675686386017e-05	DLPFC
BMP1	0.437746577233424	1.44158233275551e-07	TCX
BMP2	0.203294988202399	0.017475387938972	TCX
BMP2K	0.309863276071547	1.24493370339442e-10	PHG
BMP2KL	-0.25873996198953	2.30234766423814e-05	PHG
BMP3	-0.360277366664414	0.0077735442494777	PCC
BMP4	0.592165481543195	0.0024877531201647	TCX
BMP5	0.954248308844941	0.0008014329827431	PHG
BMP6	0.901620848933356	4.69677591732932e-10	TCX
BMP7	0.330447491087333	6.77885056775831e-06	PHG
BMP8A	0.184076519500036	0.0008464821393948	PCC
BMP8B	0.19741784540295	0.0088356652193407	PCC
BMPER	-0.638313453158386	9.595527275211641e-20	PHG
BMPR1A	0.464813398627657	2.2099355853283604e-15	TCX
BMPR1B	0.284121177124154	0.0001562423836447	PHG
BMPR2	-0.158252777318575	2.68262672225702e-05	PHG
BMS1	0.0575885621790606	0.0502933587055713	ACC
BMS1P1	-0.340214170463349	0.0022562602401331	TCX
BMS1P10	-0.208308061855811	0.312791239860234	PCC
BMS1P2	-0.284098316454543	0.0774004886681616	FP
BMS1P23	-0.254077399566345	7.8593093924695e-05	TCX
BMS1P4	-0.255713134779008	0.0423426221694836	IFG
BMS1P7	0.149302741427152	0.367797748714051	PHG
BNC2	0.923501401680658	2.6857302279323603e-09	TCX
BNIP1	-0.167763622434242	0.0002880924921137	PHG
BNIP2	0.333078888057187	4.1198514493118403e-10	PHG
BNIP3	-0.257045059185528	3.22420413251163e-12	PHG
BNIP3L	-0.262024272808517	3.75291223677462e-06	TCX
BNIP3P1	-0.241824537242068	0.0053550039183061	TCX
BNIP3P10	-0.199892013082487	0.0721120932274099	FP
BNIP3P15	0.136070812783078	0.538097825925792	TCX
BNIP3P25	-0.154279320046463	0.228631546033968	FP
BNIP3P40	-0.198917282458818	0.133060239742992	IFG
BNIP3P42	-0.116658909701731	0.349016860636662	FP
BNIPL	0.480218547402632	0.0085376033501647	TCX
BOC	0.494595686525086	6.58136332778044e-07	TCX
BOD1	0.109976191180093	0.0003773391968634	TCX
BOD1L1	-0.226816045790837	0.0002103307183121	TCX
BOK	0.556472250117672	3.0762297417346403e-09	PHG
BOLA1	-0.128688194757897	0.0116108247893604	FP
BOLA3	-0.417483311546522	2.195627812164e-08	TCX
BOLA3-DT	-0.124772360519692	0.0140350426982705	PHG
BOLL	-0.197061344398259	0.103246696096829	FP
BOP1	0.164106629042979	0.0158601263097898	TCX
BORA	-0.149858021108968	0.145006524502804	STG
BORCS5	-0.330762188673773	9.45073762896411e-10	TCX
BORCS6	0.163804850463409	0.0036515533877956	TCX
BORCS7	-0.217337629905978	0.0011070784748114	STG
BORCS8	-0.182282069648223	0.0017542096999464	FP
BPGM	-0.222695597258582	5.35454317509758e-05	STG
BPHL	-0.17910238322591	0.002967428308269	TCX
BPIFB1	-0.0720248168228793	0.616296976938917	FP
BPIFB5P	0.153361028990346	0.303468121793172	STG
BPIFB9P	-0.171832749407395	0.106130938557982	TCX
BPNT1	-0.0489818215182973	0.318808645364083	STG
BPNT2	-0.200663849997476	4.62259422094612e-05	TCX
BPTF	0.20709111741068	9.99073136098485e-09	PHG
BRAF	-0.24072549866586	4.96274291189344e-08	TCX
BRAFP1	-0.222542484973063	0.0525917968607752	FP
BRAP	0.0637951087581676	0.0002640548524929	ACC
BRAT1	0.229566571559503	3.96692468154148e-05	TCX
BRCA1	0.289229326917161	1.23671589740348e-06	PHG
BRCA1P1	-0.144335236571805	0.143390646196904	TCX
BRCA2	-0.234162022671564	0.0233221463398692	PCC
BRCC3	-0.244169140945839	2.02247334204542e-07	TCX
BRCC3P1	0.2113136950767	0.256694928131612	TCX
BRD1	0.0815984024279945	0.0018161015563532	ACC
BRD10	0.124874204481267	8.48902169830812e-07	PHG
BRD2	0.124307838160788	4.81643785709947e-05	TCX
BRD3	0.155977861432365	0.001798145633398	PHG
BRD3OS	-0.0543238261035697	0.0804273468683525	PCC
BRD4	0.174559998659121	0.0078346625241155	STG
BRD7	0.2279006087568	3.30231234512767e-11	PHG
BRD7P3	0.0889642313941552	0.415272494062741	IFG
BRD7P4	0.251876616000737	0.0034338498933276	PHG
BRD8	-0.0441790615165791	0.1099074097086	PHG
BRD9	-0.245709659465777	2.39408991071969e-05	TCX
BRF1	0.0701128498005366	0.119371389048025	PHG
BRF2	-0.215561087963834	4.43600956720711e-05	PHG
BRI3	0.222924986141432	1.65023392107198e-08	TCX
BRI3BP	-0.204031378403258	0.0001847107254403	TCX
BRICD5	0.154734273735649	0.0283547322316117	IFG
BRINP1	-0.194536063564905	3.79698615663969e-05	PHG
BRINP2	-0.348871444807555	1.15297198056205e-11	PHG
BRINP3	-0.257566845984343	4.89586949007928e-08	PHG
BRINP3-DT	0.267901429829963	0.0070747508646682	TCX
BRIP1	-0.45258582329278	0.0001973353436876	TCX
BRIX1	-0.17689976892083	0.0001078624293695	PHG
BRK1	-0.107454132122018	0.0002636753994168	PHG
BRME1	0.115691916213901	0.093424017627686	STG
BRMS1	0.186990653211901	0.0092757038686149	TCX
BRMS1L	-0.297704604187732	4.74697658457612e-09	TCX
BROX	0.150487171981847	4.84046020637109e-05	PHG
BRPF1	0.105857989844952	0.0129822708195666	STG
BRPF3	0.159008650363077	4.43023713224756e-05	ACC
BRPF3-AS1	-0.304360318363059	0.0003189646692611	TCX
BRSK1	-0.218949732053639	0.0001188309390078	PHG
BRSK2	-0.116814152297351	0.0544575487483413	PHG
BRWD1	-0.308378339253123	8.8392287842203e-09	TCX
BRWD3	0.109285254209508	5.085884696184e-05	PHG
BSCL2	-0.120028574137691	0.0618902973670765	PHG
BSDC1	0.112844760663445	0.0002039273569831	TCX
BSG	0.26648298176864	6.64218904322464e-05	TCX
BSN	-0.237904471798236	0.0127349576700307	PHG
BSN-DT	-0.230687673267733	0.0545847736998969	FP
BSND	-0.282322970218347	0.289693361644694	TCX
BSPRY	0.259068361474847	0.0361273297559787	PCC
BST1	0.542071069544974	2.96297169163247e-06	PHG
BST2	0.447123428384853	3.3692562081128e-05	TCX
BTAF1	-0.227105484137086	0.0112805259298059	TCX
BTBD1	-0.0918147620971652	0.030446175850498	TCX
BTBD10	-0.317623009925393	1.22095621279199e-07	TCX
BTBD10P2	-0.135322166917134	0.233058281411078	FP
BTBD16	-0.439389277567208	0.049241421667471	TCX
BTBD17	-0.168960702945305	0.265334919095874	FP
BTBD18	-0.102670151261219	0.219475144272026	TCX
BTBD19	0.379288135452387	1.58287299365679e-07	PHG
BTBD2	0.169789966167179	0.0047724502503126	TCX
BTBD3	-0.252762555026703	4.87428825314965e-05	TCX
BTBD3-AS1	0.224309389044042	0.0004042963205801	PHG
BTBD6	0.226965742848257	0.0002471719464871	TCX
BTBD7	0.288705294153275	1.6708001073249298e-11	TCX
BTBD8	-0.551705634351872	1.41563209643934e-12	TCX
BTBD9	-0.126510790745097	0.0049364348947047	PHG
BTBD9-AS1	-0.157468233862569	0.128894058711421	FP
BTC	-0.494962752083314	1.4515232085314e-06	PHG
BTD	0.157577294773744	3.77805882017527e-05	ACC
BTF3	0.092313323413804	0.0182661428876218	TCX
BTF3-DT	-0.163161697582537	0.1341148331048	TCX
BTF3L4	-0.208252319291145	1.48773751536219e-07	TCX
BTF3P12	0.298020829843943	0.003120159396048	PHG
BTF3P16	0.164264603404257	0.091540112979966	PHG
BTF3P3	-0.217038084646152	0.0463192141795871	FP
BTG1	0.455747975525941	4.8489190990724394e-11	TCX
BTG1-DT	0.399975887934702	0.0007626942774711	PHG
BTG2	0.508084841134494	1.00961897907503e-06	PHG
BTG3	0.275132804617236	5.14685541578638e-05	PHG
BTG3-AS1	0.217193086295137	0.0886548816826592	PHG
BTK	0.602493190274292	3.19185344606471e-08	PHG
BTN2A1	-0.0590265618679213	0.280784600409053	TCX
BTN2A2	0.351972016047633	3.40951525569005e-05	PHG
BTN2A3P	0.611788656798447	5.73017299258002e-06	PHG
BTN3A1	0.383701859616937	2.99613397154967e-10	PHG
BTN3A2	0.559024119299994	3.3742584938948903e-09	PHG
BTN3A3	0.208259529749612	0.0001688230962295	PHG
BTNL2	-0.179820201730784	0.173062752277096	FP
BTNL9	0.210092664767026	0.0876615150265299	STG
BTRC	-0.135660836072932	0.0002758003964291	PHG
BUB1	-0.441330343340351	1.37126011430201e-06	ACC
BUB1B	-0.200733996597667	0.141140822341406	IFG
BUB3	0.0872678242927503	0.0099439988372473	PHG
BUD13	0.0689269246347739	0.0548196910399096	PHG
BUD13P1	0.255954129343191	0.0024557215407867	PHG
BUD23	-0.0757918216556712	0.0026040008943513	ACC
BUD31	-0.056301633737017	0.285258953771237	FP
BYSL	-0.0956083310614804	0.0526310994257878	PHG
BZW1	-0.150466445411968	0.0003958893352213	STG
BZW1P2	-0.186446503778811	0.124375769988432	FP
BZW2	-0.437647331781216	2.4003597357358798e-11	PHG
C10orf105	1.37457921861589	8.731186278325181e-15	PHG
C10orf143	-0.144720561649213	0.16495582676766	STG
C10orf67	-0.208443124833893	0.0861608865323334	IFG
C10orf88	-0.248890307777418	3.69092663661018e-07	PHG
C10orf88B	-0.368034080860649	0.000234366130208	PHG
C10orf90	0.4512145561179	4.69303941904537e-08	PHG
C10orf95-AS1	-0.134046561725353	0.0222382606995904	TCX
C11orf24	-0.184364410089851	0.0083691285713597	TCX
C11orf42	-0.148590718548726	0.320306276681457	TCX
C11orf58	-0.107961989675953	0.005634712365993	STG
C11orf65	-0.412475797039497	3.04974244333611e-05	PCC
C11orf68	0.195651941442502	5.42013165924212e-05	TCX
C11orf71	0.100012776158193	0.0635972395015875	PHG
C11orf87	-0.833654348325049	6.9153951603137296e-12	TCX
C11orf96	0.508847357509015	0.0009259498819846	TCX
C11orf97	-0.42138331376253	1.61306921494568e-06	ACC
C11orf98P1	0.177488562902326	0.102135833462194	PHG
C11orf98P3	-0.132360158316648	0.283091530706506	IFG
C12orf42	-0.52331868400339	1.40449793109956e-05	IFG
C12orf43	-0.25299960564594	3.47322329638631e-10	PHG
C12orf54	-0.318865483580764	0.012230354569339	IFG
C12orf56	-0.685099157283126	8.99705095422059e-05	TCX
C12orf57	-0.151540449139328	0.0020035320282749	PHG
C12orf60	-0.238857512896569	0.037648913785062	FP
C12orf71BP	-0.114648982450844	0.311004756161528	FP
C12orf75	0.233709303743508	0.0013952963880485	PCC
C12orf76	-0.215415937328982	2.37695831794529e-07	TCX
C13orf46	-0.23960966185794	0.0622356355183895	FP
C14orf119	0.137326528370738	0.0016180048886917	TCX
C14orf132	-0.213252643962409	0.0002846930547899	TCX
C14orf180	-0.229556609917025	0.0732180804484867	FP
C14orf93	0.324123443968395	1.86121468168359e-07	PHG
C15orf40	0.153551715059561	7.05572749531624e-05	PHG
C15orf61	-0.323187743214213	7.70526469385544e-08	PHG
C15orf62	0.331093298338709	0.0080164676922639	PCC
C16orf46-DT	0.313884805332714	0.0019127758234534	PHG
C16orf86	0.192911101102925	0.0122212886925888	PHG
C16orf87	-0.347945658063042	4.993983445596829e-11	PHG
C16orf89	0.390691461876147	0.0003431896565461	TCX
C16orf95	0.109397098172386	0.37398590676175	STG
C16orf96	0.33575542536966	0.004709246657789	PHG
C17orf100	-0.273149149439351	0.0005648729965645	TCX
C17orf107	-0.690935395382144	6.48949964774885e-08	TCX
C17orf113	-0.221838145433448	0.0031172529862426	TCX
C17orf114	-0.303699922896454	0.0002715626230512	DLPFC
C17orf58	-0.272952809938472	1.39877950965914e-05	STG
C17orf67	0.281023676098293	0.0489126427063677	TCX
C17orf75	-0.164009219855042	0.0002050539806964	PHG
C17orf78	-0.114553942734657	0.312724938793475	FP
C18orf15	0.147364465361598	0.0499259150962619	ACC
C18orf32	0.163381595468256	0.0007754095944513	ACC
C18orf54	0.307685178688756	6.85129400424366e-06	PHG
C19orf12	-0.10947032854724	0.002474296847576	PHG
C19orf18	0.428430059036524	0.0003077874971744	PHG
C19orf25	0.246393373338504	3.12624269458308e-06	TCX
C19orf38	0.360358557856624	0.0034211318889895	PHG
C19orf44	0.210386245511162	6.11303582981356e-05	PHG
C19orf47	-0.0907055636115435	0.142069949306576	FP
C19orf48P	-0.294057339712694	0.0028413613433034	TCX
C19orf53	-0.143255248907729	0.0007659858978503	PHG
C19orf73	0.187014086507068	0.0251813959128275	TCX
C19orf81	0.196513432594008	0.0371747045285849	PCC
C1D	-0.264093892620297	1.02871162357358e-05	PHG
C1GALT1	0.123265694884112	0.0041372228504684	PHG
C1GALT1C1	0.0707629119936342	0.0764462583685136	ACC
C1GALT1P1	-0.285268687965703	0.0029123269379592	PHG
C1QA	0.606631856576358	0.0001979249436487	PHG
C1QB	0.570607915785351	0.0007159561783795	PHG
C1QBP	-0.141095892436511	0.0051358304218266	STG
C1QBPP2	-0.121088409339667	0.201463999238727	PHG
C1QC	0.627449307782832	0.0001871089130512	IFG
C1QL1	0.314707052505518	5.2716239377031e-05	TCX
C1QL2	-0.265309528449089	0.0144935213688996	ACC
C1QL3	-0.876829295476808	4.50232957553026e-05	TCX
C1QTNF1	0.540671496110814	4.27343862904725e-06	PHG
C1QTNF12	-0.0589612873127558	0.718524490795857	TCX
C1QTNF2	-0.404039351957648	0.000201590760352	TCX
C1QTNF3	0.270228838232433	9.85705588798145e-06	PHG
C1QTNF4	-0.493911161786581	8.35466905151399e-07	PHG
C1QTNF6	-0.0746805805688409	0.183526186068301	DLPFC
C1QTNF7	-0.326590584248091	0.0187388649585806	IFG
C1QTNF7-AS1	0.159205962701377	0.0771733279796479	PHG
C1R	0.788732547760502	4.2371490785961405e-09	TCX
C1RL	0.29369025747538	0.0002580509928533	PHG
C1RL-AS1	0.231006093590021	0.0050422958741265	PHG
C1S	0.702297660402667	1.97483983700387e-08	TCX
C1orf115	-0.483099157272417	9.236184295600031e-09	PHG
C1orf122	-0.166216135567055	0.0037327385193525	FP
C1orf146	-0.267522014185343	0.0124922086289166	PHG
C1orf159	-0.146889403075579	0.0500513038446667	TCX
C1orf162	0.264573817808795	0.0019618669827019	PHG
C1orf174	0.0869611180044392	0.003396175292955	ACC
C1orf198	0.480991340105308	1.4975863670046e-10	PHG
C1orf21	0.188496566486415	3.28924717798368e-06	ACC
C1orf216	-0.381999898702608	4.25348331070306e-07	PHG
C1orf220	-0.167370243544522	0.161386853283829	TCX
C1orf226	0.374831089758944	5.41396242387451e-05	TCX
C1orf35	0.221857433871778	0.0020436453596048	TCX
C1orf50	-0.340520937312653	7.18736981463609e-07	TCX
C1orf52	-0.177489859846905	0.0001262979328613	PHG
C1orf53	-0.278476654480687	0.017161446197697	IFG
C1orf54	-0.297014651101885	7.03446311054376e-05	PCC
C1orf56	0.161303880290072	0.0049126907719592	PHG
C1orf74	-0.436634742313712	5.09581506646784e-05	TCX
C1orf87	1.43493402690385	6.78131081691717e-16	PHG
C2	-0.230985778409613	0.010024572126567	PCC
C20orf144	0.346213588510442	0.0003767555573954	PHG
C20orf202	-0.26679150513663	0.0336802532160188	TCX
C20orf203	-0.400487649386134	6.18696459384085e-05	PCC
C20orf204	0.192816607030546	0.0120874030713122	PHG
C20orf96	0.138624587511452	0.0235195767589163	PHG
C21orf58	0.214677605891151	0.0003741088800757	PHG
C21orf91	0.53233963697057	6.28258912624924e-07	PHG
C22orf15	0.16710188769017	0.118663884460497	PHG
C22orf23	0.424703232576097	0.0001353222549875	PHG
C22orf39	0.0534597793314644	0.168514905838845	STG
C22orf46P	0.174704300031085	0.0202221379638318	STG
C2CD2	0.191806359543761	4.44038118496208e-06	PHG
C2CD2L	-0.19746162595129	2.09693128372559e-05	ACC
C2CD3	-0.0676504759501579	0.0330219415475295	TCX
C2CD4C	-0.333296032537938	2.17075447223034e-05	PHG
C2CD4D	-0.184240114590336	0.139349111644374	FP
C2CD4D-AS1	-0.361279630733446	6.34296976578247e-05	PHG
C2CD5	-0.290277044104838	5.59469225334993e-12	PHG
C2CD5-AS1	-0.285119603222258	0.000965410243824	DLPFC
C2orf15	-0.333695466560098	2.93639118794994e-05	TCX
C2orf42	0.136026015949136	0.0067241770358257	TCX
C2orf49	0.0968820616752293	0.0047183139819506	ACC
C2orf49-DT	-0.106597916101593	0.118226683060143	STG
C2orf68	0.346963877351251	2.3732191344613902e-14	PHG
C2orf69	-0.250392240492959	6.56297198346634e-08	PHG
C2orf72	0.144784120426348	0.0086908899265949	IFG
C2orf74	-0.123059583357957	0.111655027172958	TCX
C2orf74-AS1	-0.0882403104367739	0.511822374835886	FP
C2orf76	-0.110081560159654	0.119305414268977	STG
C2orf80	-0.720348540831381	8.68837538020093e-12	PHG
C2orf92	0.279428680901	3.34033930594171e-07	PHG
C3	0.913388222252474	1.6403461644950498e-11	PHG
C3AR1	0.692123321047667	2.09477934196587e-08	PHG
C3orf18	-0.13657096182353	0.000812164874975	PHG
C3orf38	0.0940169095827623	0.195688571182679	TCX
C3orf49	-0.389805453572156	5.2524189733205e-05	TCX
C3orf52	-0.342037201462588	0.0128685110116597	IFG
C3orf62	0.153448992891037	0.0015674795857665	ACC
C3orf70	0.144513796492095	0.0173647373965701	PHG
C3orf80	-0.97213439229054	1.83889163001943e-19	PHG
C4A	1.09346849851976	3.05922365853236e-13	PHG
C4B	1.36725426377466	7.28132925861959e-19	PHG
C4BPA	-0.198447465204035	0.087166609845495	STG
C4orf33	-0.326158067566467	5.33245458137748e-06	TCX
C4orf46	0.203868796738806	0.0003975341027888	PHG
C4orf46P3	-0.31992394445612	0.0057235967945749	FP
C4orf50	-0.260548537173152	0.0007193190678481	PHG
C4orf54	-0.661575171865892	1.32630553086006e-05	IFG
C5	0.223053713367763	3.76346189799439e-05	PHG
C5AR1	0.731940447276676	1.32533174271939e-06	PHG
C5AR2	0.074893814747735	0.44543059805982	DLPFC
C5orf15	-0.0546406670330324	0.406919471602831	STG
C5orf22	-0.385179049517358	1.20503767982894e-10	TCX
C5orf24	-0.0776087951529369	0.111748079777001	ACC
C5orf34	-0.310822856191123	7.71976962145589e-05	TCX
C5orf46	0.0147407793645957	0.963399626165516	TCX
C5orf63	0.279773422852065	0.0003396059316635	PHG
C6orf118	0.650804127374429	3.04524664978575e-07	PHG
C6orf120	-0.128975895579057	0.0002103073258082	PHG
C6orf136	-0.197382173634934	9.93436619141507e-06	PHG
C6orf141	-0.670693724485034	0.108756787851262	TCX
C6orf163	0.1398540679522	0.10065593128601	TCX
C6orf47	0.130530167378681	0.0003557444626106	PHG
C6orf52	-0.0599805406939243	0.538041555066698	TCX
C6orf62	-0.105105303728968	0.0006315571770765	DLPFC
C6orf89	0.0786833448197326	0.0008103355015089	PHG
C7	1.40654565070846	4.93500436399149e-10	TCX
C7orf25	-0.179373963105586	0.135166650918007	IFG
C7orf57	0.185705416269859	0.129201524648736	PHG
C8G	0.261079299756417	0.0158808213972457	TCX
C8orf33	0.0811784797005997	0.049335229418796	PHG
C8orf34	-0.420248195256562	0.0056070924516651	TCX
C8orf34-AS1	-0.306428681834006	0.0009782734332696	ACC
C8orf48	-0.229137991491615	0.0826262694387791	FP
C8orf58	0.483320908889842	6.6726590580662e-07	TCX
C8orf76	0.252273487297926	0.0001274183607079	TCX
C8orf82	0.219598681623029	0.0001565242304211	TCX
C8orf88	0.435443303497927	7.32752305981397e-05	PHG
C9orf153	0.405484494105072	0.0041337211528253	PHG
C9orf163	-0.15667042512345	0.194967871765696	FP
C9orf40	-0.198229999982124	0.0008267413370301	PHG
C9orf43	0.429206703697922	3.18072193972376e-05	PHG
C9orf50	-0.296487618172403	0.0730599568206409	TCX
C9orf72	-0.259778306327613	0.0078566453247928	TCX
C9orf78	0.120805472696211	0.0001983870707053	TCX
C9orf78P1	-0.500056552226061	8.4605787052027e-08	PHG
C9orf85	0.120101299445987	0.0032907767771459	PHG
C9orf85P2	-0.107285877397703	0.355316956749843	FP
CA1	-0.146599850663999	0.222678516583113	IFG
CA10	-0.597509128242006	5.60446750393908e-13	PHG
CA11	-0.368266705885582	4.02548068565502e-08	PHG
CA12	-0.213107908954883	0.0595271869094582	ACC
CA13	-0.135281428249375	0.0102224954361081	IFG
CA14	-0.47456657040147	0.0001662134925123	TCX
CA15P1	-0.386499660557161	0.0209344789802336	TCX
CA2	0.548668812275142	2.68333460407261e-06	TCX
CA3	0.443641339695825	4.57905564229012e-08	TCX
CA3-AS1	0.337399175299183	6.23710520480404e-05	PHG
CA4	-0.336961097061204	4.59459885902124e-05	PHG
CA5B	0.14019078141553	0.0072761651587251	PHG
CA5BP1	0.185521537582607	0.0201841916960011	TCX
CA7	-0.29896840189866	4.45599327535051e-06	PHG
CA8	0.228658052518854	4.69097779718157e-05	ACC
CA9	-0.635321069192868	0.016462271426754	TCX
CAAP1	-0.142929399510056	0.0026170795525236	PHG
CAB39	-0.160351369335294	0.0003237614289277	TCX
CAB39L	0.458740100734432	1.29676690046901e-09	TCX
CABCOCO1	-0.33996102513527	0.0234375849936238	TCX
CABIN1	0.170027077591679	0.0013095098139886	TCX
CABLES1	0.238165753920971	0.0739567060530628	TCX
CABLES2	-0.106504408120111	0.0058919275843458	PCC
CABP1	-0.528607827509887	1.82573269860604e-09	PHG
CABP1-DT	-0.533598636668934	7.626646188651301e-10	PHG
CABP4	0.546413537406583	5.06061633897335e-06	PHG
CABP7	-0.165534849326082	0.0695247081655388	PHG
CABYR	-0.16399603704806	0.0291489494602772	TCX
CACFD1	0.241417683661637	2.45727200619816e-05	TCX
CACHD1	0.254598070911	0.0062460498965328	TCX
CACNA1A	-0.207216203111297	0.0014014947677779	PHG
CACNA1B	-0.256511515856237	0.0006511966968922	TCX
CACNA1B-AS2	0.243735081437746	0.101289879598441	TCX
CACNA1C	-0.177997912760646	0.012112498705695	TCX
CACNA1C-AS3	0.175970188499225	0.105535197040588	PHG
CACNA1C-AS4	0.131198974584722	0.0872301338066846	FP
CACNA1C-IT3	0.228481074366183	0.005740945808764	PCC
CACNA1D	-0.434053687744441	4.0896573879013403e-10	TCX
CACNA1E	-0.255215303755929	0.0005406601301032	PHG
CACNA1F	-0.292575263585153	0.0069043136382764	IFG
CACNA1G	-0.504192293213065	0.002590125481679	TCX
CACNA1G-AS1	-0.339362256581728	0.0175000498303949	TCX
CACNA1H	-0.184545927279013	0.0674356601628001	PHG
CACNA1I	0.180226722971321	0.0446946432779826	FP
CACNA1S	-0.264429411688547	0.0539125451985598	IFG
CACNA2D1	-0.462201479337025	7.26858259373321e-12	TCX
CACNA2D1-AS1	-0.0984761751379204	0.325305825125648	IFG
CACNA2D2	-0.242357968179931	0.0002933790143567	PHG
CACNA2D3	-0.434858856562104	5.03909704177175e-07	TCX
CACNA2D3-AS1	-0.245303085791	0.0007558332862703	PHG
CACNA2D4	0.389376922130325	0.0034729370830864	PHG
CACNB1	-0.242450245785182	0.0002605375228675	PHG
CACNB2	-0.280783830236102	1.49814134394178e-10	PHG
CACNB2-AS1	-0.154230188554862	0.108730892397441	TCX
CACNB2-AS2	-0.115947213975937	0.139307414719401	IFG
CACNB3	-0.272230370136076	5.35690770031221e-05	PHG
CACNB4	-0.506096069428292	7.23850357270221e-10	TCX
CACNG2	-0.522870740451982	5.61559091629828e-08	TCX
CACNG2-DT	-0.618984048284562	1.27072535154656e-08	TCX
CACNG3	-0.556930191976035	6.64996756147287e-11	PHG
CACNG4	-0.116328988962071	0.223805772206005	TCX
CACNG5	-0.246353550450149	0.0667570952515804	FP
CACNG7	0.142962502862569	0.0001224955354369	ACC
CACNG8	-0.616998869205204	4.48109318729992e-09	TCX
